lineage_id,output_file,output_record_id,output_column,output_value,output_unit,lineage_role,source_record_id,transformation_id,scenario_id,parent_input_ids,verification_status,notes
dc_market.csv:C03|C05:transport_cost_baseline,dc_market.csv,C03|C05,transport_cost_baseline,55.998657,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|C05:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|C06:dc_id,dc_market.csv,C03|C06,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|C06:market_id,dc_market.csv,C03|C06,market_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C03|C06:road_distance_km,dc_market.csv,C03|C06,road_distance_km,215.624,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_C06"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|C06:transport_cost_baseline,dc_market.csv,C03|C06,transport_cost_baseline,84.093282,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|C06:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|C07:dc_id,dc_market.csv,C03|C07,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|C07:market_id,dc_market.csv,C03|C07,market_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C03|C07:road_distance_km,dc_market.csv,C03|C07,road_distance_km,381.911,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_C07"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|C07:transport_cost_baseline,dc_market.csv,C03|C07,transport_cost_baseline,148.945485,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|C07:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|C08:dc_id,dc_market.csv,C03|C08,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|C08:market_id,dc_market.csv,C03|C08,market_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C03|C08:road_distance_km,dc_market.csv,C03|C08,road_distance_km,73.437,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_C08"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|C08:transport_cost_baseline,dc_market.csv,C03|C08,transport_cost_baseline,28.640313,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|C08:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|M09:dc_id,dc_market.csv,C03|M09,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|M09:market_id,dc_market.csv,C03|M09,market_id,M09,configuration,identifier,NODE_M09,,,[],documented,
dc_market.csv:C03|M09:road_distance_km,dc_market.csv,C03|M09,road_distance_km,92.411,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_M09"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|M09:transport_cost_baseline,dc_market.csv,C03|M09,transport_cost_baseline,36.040329,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|M09:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|M10:dc_id,dc_market.csv,C03|M10,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|M10:market_id,dc_market.csv,C03|M10,market_id,M10,configuration,identifier,NODE_M10,,,[],documented,
dc_market.csv:C03|M10:road_distance_km,dc_market.csv,C03|M10,road_distance_km,104.401,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_M10"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|M10:transport_cost_baseline,dc_market.csv,C03|M10,transport_cost_baseline,40.716429,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|M10:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|M11:dc_id,dc_market.csv,C03|M11,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|M11:market_id,dc_market.csv,C03|M11,market_id,M11,configuration,identifier,NODE_M11,,,[],documented,
dc_market.csv:C03|M11:road_distance_km,dc_market.csv,C03|M11,road_distance_km,158.713,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_M11"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|M11:transport_cost_baseline,dc_market.csv,C03|M11,transport_cost_baseline,61.897992,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|M11:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|M12:dc_id,dc_market.csv,C03|M12,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|M12:market_id,dc_market.csv,C03|M12,market_id,M12,configuration,identifier,NODE_M12,,,[],documented,
dc_market.csv:C03|M12:road_distance_km,dc_market.csv,C03|M12,road_distance_km,158.734,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_M12"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|M12:transport_cost_baseline,dc_market.csv,C03|M12,transport_cost_baseline,61.906221,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|M12:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|M13:dc_id,dc_market.csv,C03|M13,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|M13:market_id,dc_market.csv,C03|M13,market_id,M13,configuration,identifier,NODE_M13,,,[],documented,
dc_market.csv:C03|M13:road_distance_km,dc_market.csv,C03|M13,road_distance_km,92.517,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_M13"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|M13:transport_cost_baseline,dc_market.csv,C03|M13,transport_cost_baseline,36.081747,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|M13:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|M14:dc_id,dc_market.csv,C03|M14,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|M14:market_id,dc_market.csv,C03|M14,market_id,M14,configuration,identifier,NODE_M14,,,[],documented,
dc_market.csv:C03|M14:road_distance_km,dc_market.csv,C03|M14,road_distance_km,256.376,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_M14"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|M14:transport_cost_baseline,dc_market.csv,C03|M14,transport_cost_baseline,99.986562,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|M14:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|M15:dc_id,dc_market.csv,C03|M15,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|M15:market_id,dc_market.csv,C03|M15,market_id,M15,configuration,identifier,NODE_M15,,,[],documented,
dc_market.csv:C03|M15:road_distance_km,dc_market.csv,C03|M15,road_distance_km,295.525,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_M15"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|M15:transport_cost_baseline,dc_market.csv,C03|M15,transport_cost_baseline,115.254828,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|M15:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|C01:dc_id,dc_market.csv,C04|C01,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|C01:market_id,dc_market.csv,C04|C01,market_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C04|C01:road_distance_km,dc_market.csv,C04|C01,road_distance_km,130.468,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_C01"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|C01:transport_cost_baseline,dc_market.csv,C04|C01,transport_cost_baseline,50.882676,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|C01:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|C02:dc_id,dc_market.csv,C04|C02,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|C02:market_id,dc_market.csv,C04|C02,market_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C04|C02:road_distance_km,dc_market.csv,C04|C02,road_distance_km,185.449,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_C02"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|C02:transport_cost_baseline,dc_market.csv,C04|C02,transport_cost_baseline,72.324954,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|C02:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|C03:dc_id,dc_market.csv,C04|C03,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|C03:market_id,dc_market.csv,C04|C03,market_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C04|C03:road_distance_km,dc_market.csv,C04|C03,road_distance_km,41.136,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_C03"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|C03:transport_cost_baseline,dc_market.csv,C04|C03,transport_cost_baseline,16.042845,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|C03:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|C04:dc_id,dc_market.csv,C04|C04,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|C04:market_id,dc_market.csv,C04|C04,market_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|C04:road_distance_km,dc_market.csv,C04|C04,road_distance_km,0.0,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_C04"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|C04:transport_cost_baseline,dc_market.csv,C04|C04,transport_cost_baseline,0.0,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|C04:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|C05:dc_id,dc_market.csv,C04|C05,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|C05:market_id,dc_market.csv,C04|C05,market_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C04|C05:road_distance_km,dc_market.csv,C04|C05,road_distance_km,183.192,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_C05"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|C05:transport_cost_baseline,dc_market.csv,C04|C05,transport_cost_baseline,71.444802,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|C05:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|C06:dc_id,dc_market.csv,C04|C06,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|C06:market_id,dc_market.csv,C04|C06,market_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C04|C06:road_distance_km,dc_market.csv,C04|C06,road_distance_km,255.229,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_C06"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|C06:transport_cost_baseline,dc_market.csv,C04|C06,transport_cost_baseline,99.539466,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|C06:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|C07:dc_id,dc_market.csv,C04|C07,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|C07:market_id,dc_market.csv,C04|C07,market_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C04|C07:road_distance_km,dc_market.csv,C04|C07,road_distance_km,343.537,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_C07"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|C07:transport_cost_baseline,dc_market.csv,C04|C07,transport_cost_baseline,133.979391,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|C07:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|C08:dc_id,dc_market.csv,C04|C08,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|C08:market_id,dc_market.csv,C04|C08,market_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C04|C08:road_distance_km,dc_market.csv,C04|C08,road_distance_km,117.359,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_C08"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|C08:transport_cost_baseline,dc_market.csv,C04|C08,transport_cost_baseline,45.769854,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|C08:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|M09:dc_id,dc_market.csv,C04|M09,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|M09:market_id,dc_market.csv,C04|M09,market_id,M09,configuration,identifier,NODE_M09,,,[],documented,
dc_market.csv:C04|M09:road_distance_km,dc_market.csv,C04|M09,road_distance_km,58.053,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_M09"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|M09:transport_cost_baseline,dc_market.csv,C04|M09,transport_cost_baseline,22.640865,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|M09:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|M10:dc_id,dc_market.csv,C04|M10,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|M10:market_id,dc_market.csv,C04|M10,market_id,M10,configuration,identifier,NODE_M10,,,[],documented,
dc_market.csv:C04|M10:road_distance_km,dc_market.csv,C04|M10,road_distance_km,119.154,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_M10"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|M10:transport_cost_baseline,dc_market.csv,C04|M10,transport_cost_baseline,46.470216,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|M10:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|M11:dc_id,dc_market.csv,C04|M11,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|M11:market_id,dc_market.csv,C04|M11,market_id,M11,configuration,identifier,NODE_M11,,,[],documented,
dc_market.csv:C04|M11:road_distance_km,dc_market.csv,C04|M11,road_distance_km,129.462,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_M11"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|M11:transport_cost_baseline,dc_market.csv,C04|M11,transport_cost_baseline,50.489985,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|M11:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|M12:dc_id,dc_market.csv,C04|M12,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|M12:market_id,dc_market.csv,C04|M12,market_id,M12,configuration,identifier,NODE_M12,,,[],documented,
dc_market.csv:C04|M12:road_distance_km,dc_market.csv,C04|M12,road_distance_km,198.339,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_M12"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|M12:transport_cost_baseline,dc_market.csv,C04|M12,transport_cost_baseline,77.352405,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|M12:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|M13:dc_id,dc_market.csv,C04|M13,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|M13:market_id,dc_market.csv,C04|M13,market_id,M13,configuration,identifier,NODE_M13,,,[],documented,
dc_market.csv:C04|M13:road_distance_km,dc_market.csv,C04|M13,road_distance_km,121.865,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_M13"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|M13:transport_cost_baseline,dc_market.csv,C04|M13,transport_cost_baseline,47.527233,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|M13:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|M14:dc_id,dc_market.csv,C04|M14,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|M14:market_id,dc_market.csv,C04|M14,market_id,M14,configuration,identifier,NODE_M14,,,[],documented,
dc_market.csv:C04|M14:road_distance_km,dc_market.csv,C04|M14,road_distance_km,224.651,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_M14"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|M14:transport_cost_baseline,dc_market.csv,C04|M14,transport_cost_baseline,87.613734,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|M14:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C04|M15:dc_id,dc_market.csv,C04|M15,dc_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C04|M15:market_id,dc_market.csv,C04|M15,market_id,M15,configuration,identifier,NODE_M15,,,[],documented,
dc_market.csv:C04|M15:road_distance_km,dc_market.csv,C04|M15,road_distance_km,335.131,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C04"", ""NODE_M15"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C04|M15:transport_cost_baseline,dc_market.csv,C04|M15,transport_cost_baseline,130.700973,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C04|M15:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|C01:dc_id,dc_market.csv,C05|C01,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|C01:market_id,dc_market.csv,C05|C01,market_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C05|C01:road_distance_km,dc_market.csv,C05|C01,road_distance_km,174.415,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_C01"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|C01:transport_cost_baseline,dc_market.csv,C05|C01,transport_cost_baseline,68.021811,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|C01:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|C02:dc_id,dc_market.csv,C05|C02,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|C02:market_id,dc_market.csv,C05|C02,market_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C05|C02:road_distance_km,dc_market.csv,C05|C02,road_distance_km,272.101,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_C02"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|C02:transport_cost_baseline,dc_market.csv,C05|C02,transport_cost_baseline,106.119273,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|C02:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|C03:dc_id,dc_market.csv,C05|C03,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|C03:market_id,dc_market.csv,C05|C03,market_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C05|C03:road_distance_km,dc_market.csv,C05|C03,road_distance_km,143.821,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_C03"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|C03:transport_cost_baseline,dc_market.csv,C05|C03,transport_cost_baseline,56.090307,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|C03:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|C04:dc_id,dc_market.csv,C05|C04,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|C04:market_id,dc_market.csv,C05|C04,market_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C05|C04:road_distance_km,dc_market.csv,C05|C04,road_distance_km,184.082,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_C04"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|C04:transport_cost_baseline,dc_market.csv,C05|C04,transport_cost_baseline,71.791785,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|C04:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|C05:dc_id,dc_market.csv,C05|C05,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|C05:market_id,dc_market.csv,C05|C05,market_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|C05:road_distance_km,dc_market.csv,C05|C05,road_distance_km,0.0,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_C05"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|C05:transport_cost_baseline,dc_market.csv,C05|C05,transport_cost_baseline,0.0,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|C05:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|C06:dc_id,dc_market.csv,C05|C06,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|C06:market_id,dc_market.csv,C05|C06,market_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C05|C06:road_distance_km,dc_market.csv,C05|C06,road_distance_km,149.464,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_C06"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|C06:transport_cost_baseline,dc_market.csv,C05|C06,transport_cost_baseline,58.291077,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|C06:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
